序号,Volume,Area,max_temp_z,Length1,Length2,Length3,Pra,Prb,Pouter_radius,Pinner_radius,Parea,Pcircularity,Pcompactness,Pcontlength,Pconvexity,Prectangularity,Pphi,Panisometry,Pbulkiness,Pinner_width,Pinner_height,Pdist_mean,Pmax_diameter,Porientation,Prect2_len1,Prect2_len2,Pmoments_m11,Pmoments_m20,Pmoments_m02,Pmoments_ia,Pmoments_ib,Pmoments_m11_invar,Pmoments_m20_invar,Pmoments_m02_invar,Pmoments_phi1,Pmoments_phi2,Pmoments_m21,Pmoments_m12,Pmoments_m03,Pmoments_m30,Pmoments_m21_invar,Pmoments_m12_invar,Pmoments_m03_invar,Pmoments_m30_invar,Pmoments_i1,Pmoments_i2,Pmoments_i3,Pmoments_i4,Pmoments_psi1,Pmoments_psi2,Pmoments_psi3,Pmoments_psi4,质量,人工测量：长,人工测量：高,分档,宽1,宽2,宽3,人工测量：宽,边1,边2,边3,备注
4746,56.5153,85.8943,7.49181,5.99773,5.61136,3.83845,3.69699,3.24526,3.87474,3,38,1,1,19.8995,1,0.771429,-0.627316,1.1392,0.991891,5,5,2.44526,6.7082,-0.627316,3.18198,2.82843,14.1579,110.316,119.579,129.844,100.051,0.00980464,0.076396,0.0828109,0.159207,0.000425675,3.24931,4.75623,-3.80609,-8.0277,5.92E-05,8.67E-05,-6.94E-05,-0.000146299,12991,-6593.38,-9901.84,1.06E+09,0.00623029,-1.05E-12,-8.65E-08,4.46E-09,0.19,6.5,5.3,0,5.9,5.8,5.7,5.8,3.9,3.6,7.3,
4747,63.5599,98.4883,7.51561,8.48643,4.05691,3.84122,4.92893,2.63518,4.80116,2.5,41,0.680931,1,22.1421,1,0.657895,-0.75081,1.87044,0.995242,4,4,2.71665,8.60233,2.39078,4.24264,2.12132,88.7073,153.951,166.244,249.018,71.1776,0.0527706,0.0915831,0.0988958,0.190479,0.0111924,-10.9012,-15.4807,-5.95717,3.42296,-0.00015817,-0.000224615,-8.64E-05,4.97E-05,17724.5,-84302.2,-38683.1,5.49E+09,0.00627246,-6.28E-12,-1.99E-07,9.97E-09,0.2,8.4,3.7,0,4.4,4.4,4.3,4.366666667,4.2,3.7,8.6,
4748,77.0998,109.478,8.28111,8.5981,4.67932,4.53243,4.76162,2.8609,4.80116,2.5,43,0.690566,1,22.7279,0.955556,0.775,0.667544,1.66438,0.995266,5,4,2.7385,8.60233,0.667544,4.24264,2.47487,-75.7209,147.674,184.047,243.735,87.9863,-0.0409524,0.0798672,0.0995384,0.179406,0.00709534,12.5949,-0.164413,-12.3375,-14.4305,0.000158413,-2.07E-06,-0.000155175,-0.0001815,21445.3,-64702.7,-38072.2,6.62E+09,0.00627276,-2.99E-12,-1.40E-07,7.12E-09,0.22,8.3,4.6,0,5.1,5,5,5.033333333,4.6,3.8,8.5,
4749,62.1742,100.765,6.59791,8.76613,5.24188,3.04302,4.88966,3.09589,4.97214,2.5,45,0.561381,1.03069,24.1421,0.9375,0.733333,-0.725684,1.5794,1.05682,4,6,2.81771,8.94427,-0.725684,4.24264,2.82843,80,178.8,198,268.974,107.826,0.0395062,0.0882963,0.0977778,0.186074,0.00633285,14.6667,116.133,109.333,-110.773,0.000160951,0.00127444,0.00119982,-0.00121562,29002.4,-4.31E+08,-3.61E+06,8.45E+11,0.00707268,-1.27E-08,-9.66E-06,5.51E-07,0.14,8.8,3.2,0,5.7,5.8,5.9,5.8,3.4,3,8.4,
4750,64.9266,102.794,6.75621,9.40003,4.6002,3.13027,5.03892,2.58102,5.02769,2.5,41,0.608415,1,22.4853,0.97619,0.820513,-1.54219,1.9523,0.996539,4,8,2.57432,9.05539,1.5994,4.5,2,5.4878,260.098,68.439,260.255,68.282,0.00326461,0.154728,0.0407133,0.195441,0.013042,-51.8888,7.87329,14.3664,-31.9631,-0.000752873,0.000114236,0.000208448,-0.000463765,17770.7,-9.51E+06,-411228,5.85E+10,0.00628882,-7.08E-10,-2.11E-06,1.06E-07,0.2,9.3,4.2,0,4.3,4.3,4.3,4.3,4.1,3.3,9,
4751,64.075,104.922,6.63151,9.58005,4.91546,2.96865,5.178,2.86002,5.24342,2.5,47,0.621236,1,23.8995,0.979167,0.772727,-1.30409,1.81047,0.989882,4,7,2.851,9.48683,-1.30409,4.5,2.5,55.6596,299.83,111.319,315.037,96.1119,0.0251967,0.135731,0.0503935,0.186124,0.009822,27.7347,-6.44545,-12.8909,44.8248,0.000267135,-6.21E-05,-0.000124162,0.000431743,30278.8,-1.53E+06,-215231,5.21E+10,0.00620508,-2.91E-11,-4.25E-07,2.11E-08,0.2,9,3.2,0,4.7,4.7,4.7,4.7,4.7,3.6,9.9,
4752,31.6134,65.1096,6.56541,7.56313,3.56922,2.92117,3.89745,2.34511,4.14005,2.5,29,0.618242,1,17.8995,1,0.666667,-0.362139,1.66195,0.990138,4,4,2.04703,7.28011,2.77945,3.18198,2.12132,23.2759,48.6897,101.31,110.128,39.8717,0.0276764,0.057895,0.120464,0.178359,0.00697884,0.643282,-12.1082,-17.2295,6.14269,2.64E-05,-0.000496462,-0.000706445,0.000251863,4391,-37562.5,-12972.9,4.58E+08,0.00620828,-8.93E-11,-7.52E-07,3.75E-08,0.1,7.6,3.9,0,4.6,4.8,4.7,4.7,4.7,4.2,7.8,
4753,75.0769,106.848,7.63801,8.65892,4.49245,4.0124,4.75392,2.80853,4.772,2.5,42,0.708175,1,22.7279,0.954545,0.85,-1.1824,1.69267,0.998689,4,6,2.63672,8.544,-1.1824,4.24853,2.45967,54.1429,215.143,104.976,237.297,82.8221,0.0306932,0.121963,0.0595103,0.181473,0.00766864,12.3265,5.08844,1.72336,8.32653,0.000166377,6.87E-05,2.33E-05,0.000112387,19653.4,302.244,-9883.87,1.79E+09,0.00631599,1.77E-14,-4.29E-08,2.49E-09,0.23,7.8,4.7,0,5.2,4.9,4.7,4.933333333,4.6,4.2,9.1,
4754,62.3573,98.7675,7.70461,8.80855,4.19272,3.96499,5.20851,2.60541,5.10977,2.5,43,0.587735,1,23.0711,1,0.825,1.48939,1.99911,0.991451,4,8,2.66918,9.21954,1.48939,4.5,2,-17.7209,290.186,74.4186,291.632,72.9729,-0.00958406,0.156942,0.040248,0.19719,0.0139849,31.8637,14.3072,-9.02758,-63.5792,0.000400766,0.000179949,-0.000113544,-0.000799668,21281.2,-3.78E+06,-284031,4.84E+10,0.00622476,-1.75E-10,-1.04E-06,5.21E-08,0.22,8.8,4.7,0,5.3,5.3,5.3,5.3,4.4,4.2,9,
4755,64.1247,102.617,6.90831,8.88002,5.13371,3.30791,5.09297,3.12958,5.10977,2.5,48,0.670857,1.01373,24.7279,0.941176,0.765957,-1.4103,1.62737,1.0432,4,8,2.86493,9.21954,-1.4103,4.60317,2.79478,30.5625,306.313,122.479,311.26,117.531,0.013265,0.132948,0.0531594,0.186107,0.00707009,-133.706,-29.0703,39.329,26.3672,-0.001209,-0.000262861,0.000355622,0.000238419,36582.8,-4.47E+08,-4.07E+06,1.19E+12,0.00689148,-6.89E-09,-6.93E-06,3.83E-07,0.16,7.6,3.4,0,4.6,4.6,4.7,4.633333333,4.2,3.9,8.2,
4756,66.9266,99.9478,7.27601,9.20339,4.52839,3.83655,4.9933,2.86577,4.97214,2.5,45,0.700543,1,23.3137,0.957447,0.833333,-1.10077,1.74239,0.999003,4,6,2.83594,8.94427,-1.10077,4.4376,2.63483,75.9556,241.911,130.978,280.497,92.3923,0.0375089,0.119462,0.0646804,0.184143,0.00862873,20.1294,1.19802,-10.2677,24.2588,0.000220899,1.31E-05,-0.000112677,0.000266214,25915.7,-238479,-78859.6,1.64E+10,0.00631995,-7.00E-12,-2.11E-07,1.07E-08,0.21,9,4,0,4.7,4.7,4.7,4.7,4.1,3.5,9.6,
4757,35.4278,72.892,5.67861,6.80181,5.47391,2.00579,4.13262,3.17514,4.30789,2.5,41,0.809977,1,21.3137,0.97619,0.692308,0.573351,1.30155,1.00543,5,5,2.58345,7.61577,-2.56824,3.53553,2.82843,-32.6829,124.439,153.951,175.055,103.335,-0.0194426,0.0740268,0.0915831,0.16561,0.00182028,-21.0018,43.4825,3.42296,-29.1469,-0.000304723,0.000630903,4.97E-05,-0.000422904,18089.4,-1.28E+07,-480659,6.96E+10,0.00640159,-9.50E-10,-2.47E-06,1.26E-07,0.15,7.7,2.1,0,5.8,5.8,5.8,5.8,4,3.4,6.9,
4758,58.5353,92.1313,7.10541,6.62659,6.23001,3.348,4.42856,2.96078,4.53113,2.5,41,0.726889,1,21.3137,1,0.769231,-0.649232,1.49574,1.0047,5,4,2.64715,8.06226,2.49236,3.88909,2.47487,53.5366,130.488,160.39,201.024,89.8539,0.0318481,0.0776251,0.0954136,0.173039,0.00437363,20.68,-34.8203,-60.2463,43.6026,0.000300053,-0.000505221,-0.000874135,0.000632646,18062.8,-1.55E+07,-530806,7.68E+10,0.00639219,-1.15E-09,-2.73E-06,1.40E-07,0.14,8.1,3.9,0,4.7,4.7,4.7,4.7,3.8,3.3,8,
4759,39.1515,73.9862,5.88091,7.48833,4.61209,2.26751,3.99243,2.85374,4.14005,2.5,36,0.818105,1,19.8995,1,0.764706,-1.42626,1.39902,0.994258,5,5,2.35291,7.28011,1.71533,3.5,2.5,10,142,74.75,143.455,73.2945,0.00771605,0.109568,0.0576775,0.167245,0.00293077,6.16667,5.66667,-6.375,-12.6667,0.000132173,0.000121456,-0.000136638,-0.000271491,10514.5,-29272.7,-18808.2,1.63E+09,0.00626006,-8.01E-12,-2.40E-07,1.24E-08,0.13,7.8,2.8,0,4.8,4.8,4.8,4.8,4.4,4,8.1,
4760,68.5909,108.521,7.02941,9.995,4.40924,3.49849,5.7706,2.6839,5.59902,2.5,49,0.562025,1.0208,25.0711,1,0.891304,-1.52836,2.15008,0.992982,5,8,2.92759,10.198,1.61324,5,2,13.551,407.347,88.8163,407.922,88.2409,0.00564391,0.169657,0.0369914,0.206649,0.0177276,-36.9371,6.31237,7.32445,-35.7601,-0.00031396,5.37E-05,6.23E-05,-0.000303956,35995.4,-1.97E+06,-267272,7.71E+10,0.006244,-2.47E-11,-3.94E-07,1.97E-08,0.19,10.2,3.6,0,4,4,4.1,4.033333333,4.1,3.8,10.3,
4761,34.4324,70.6556,6.33041,8.40695,3.20616,2.67286,4.69042,2.12132,4.53113,2,32,0.626826,1,19.6569,1,0.862069,-1.5708,2.21108,0.976827,4,7,2.5139,8.06226,1.5708,4,1.5,0,176,36,176,36,0,0.171875,0.0351563,0.207031,0.018692,0,0,0,0,0,0,0,0,6336,0,0,0,0.00604248,0,0,0,0.14,8.3,3.1,0,3.8,3.9,3.8,3.833333333,3.4,3.3,8.7,
4762,28.6317,59.1262,6.52461,7.42339,3.39954,2.86007,3.84669,2.07378,3.8541,2,25,0.616612,1,17.3137,0.961538,0.608696,0.977916,1.85492,1.00244,4,3,1.86522,6.7082,-2.16368,3.18198,1.76777,-30.4,72,47.36,92.4816,26.8784,-0.04864,0.1152,0.075776,0.190976,0.0110177,-10.48,-3.072,11.1648,18,-0.00067072,-0.000196608,0.000714547,0.001152,2485.76,-55033.2,-11793.7,2.36E+08,0.00636355,-5.77E-10,-1.93E-06,9.88E-08,0.11,7.3,3.7,0,3.9,3.9,3.9,3.9,3.5,3.1,8,
4763,35.4797,66.9168,5.91631,5.80294,5.2113,2.37442,3.53137,3.04124,3.66228,2.5,34,1,1,18.4853,1,0.78125,-1.5708,1.16116,0.99235,5,5,2.58736,6.32456,1.5708,3,2.5,0,106,78.6176,106,78.6176,0,0.0916955,0.0680083,0.159704,0.000561081,22.0588,-1.58E-15,-17.9377,0,0.000561236,-4.03E-20,-0.000456384,0,8333.47,-770148,-80197.3,5.35E+09,0.00623606,-3.73E-10,-1.53E-06,7.62E-08,0.12,5.9,2.6,0,5.6,5.6,5.6,5.6,4.3,3.1,6.1,
4764,56.6743,97.4809,6.42341,9.61945,4.64777,2.78791,5.22858,2.87559,5.42443,2.5,47,0.538555,1.0353,24.7279,0.94,0.8,-1.07476,1.81826,1.00499,5,5,2.88197,9.84886,2.06683,4.59619,2.82843,93.7872,270.468,147.915,321.222,97.1608,0.0424569,0.122439,0.0669601,0.189399,0.0102883,-66.5134,-32.2734,10.8864,-38.6238,-0.000640642,-0.00031085,0.000104855,-0.000372016,31210.2,-1.59E+07,-706796,1.77E+11,0.00639595,-3.01E-10,-1.40E-06,7.16E-08,0.17,9.3,3.1,0,4.7,4.7,4.7,4.7,4.7,4.2,9.2,
4765,58.5303,91.1476,6.96201,7.66268,5.15802,3.3139,4.31806,3.15149,4.6374,2.5,40,0.627811,1.02766,22.7279,0.930233,0.725,0.387729,1.37017,1.06879,6,4,2.54171,8.24621,0.387729,3.53553,3.18198,-30.5,111.775,174,186.456,99.3187,-0.0190625,0.0698594,0.10875,0.178609,0.002966,-73.175,60.7,96,-2.10375,-0.00114336,0.000948438,0.0015,-3.29E-05,18518.6,-2.17E+08,-2.02E+06,3.01E+11,0.00723383,-2.07E-08,-1.23E-05,7.17E-07,0.12,7,3.5,0,4.6,4.8,4.6,4.666666667,4,3.9,7.5,
4766,44.9113,77.9058,6.39791,7.0192,4.99795,2.78967,3.83508,3.0435,4.14005,3,37,0.814105,1,19.8995,0.973684,0.771429,1.31448,1.26009,0.991053,5,5,2.39078,7.28011,-1.82711,3.5,2.5,-12.3514,132.811,88.9189,136.048,85.6819,-0.00902217,0.097013,0.0649517,0.161965,0.00135352,8.7385,0.877283,-6.39007,1.5515,0.000172517,1.73E-05,-0.000126154,3.06E-05,11656.8,-16673.7,-14404.4,1.36E+09,0.00621976,-3.47E-12,-1.52E-07,7.66E-09,0.14,6.8,4.2,0,5.4,5.5,5.5,5.466666667,3.7,3.2,6.9,
4767,59.6747,98.5488,6.99521,9.43131,4.78859,3.28638,4.85888,2.99211,5.02769,3,46,0.710082,1,23.3137,0.958333,0.767442,-1.5708,1.6239,0.992901,4,8,2.78612,9.05539,1.5708,4.5,2.5,9.71E-17,271.5,102.957,271.5,102.957,4.59E-20,0.128308,0.0486562,0.176964,0.00634443,-1.73913,1.56E-14,2.38185,0,-1.79E-05,1.60E-19,2.45E-05,0,27952.7,-50.1154,-1436.05,3.80E+08,0.00624299,-1.18E-15,-3.30E-09,1.95E-10,0.18,8.7,3.4,0,5.4,5.5,5.4,5.433333333,4.2,3.3,9,
4768,70.2017,104.597,7.13141,8.40882,5.19352,3.51477,4.86468,3.26565,4.97214,3,50,0.76747,1,23.8995,0.980392,0.787234,-0.375117,1.48965,0.998168,6,5,2.9537,8.94427,2.76648,4,3,55.4,155.12,274,295.814,133.306,0.02216,0.062048,0.1096,0.171648,0.00422546,37.992,-4.92,-64.8,22.3776,0.000303936,-3.94E-05,-0.0005184,0.000179021,39433.7,-1.39E+07,-741320,2.34E+11,0.0063094,-1.42E-10,-9.49E-07,4.80E-08,0.19,8.9,3.1,0,5,5.1,5.2,5.1,4.1,4,8.9,
4769,60.9777,96.7598,7.63271,8.5131,3.99439,3.48484,4.56456,2.53152,4.53113,2.5,36,0.69707,1,20.7279,0.972973,0.764706,0.75232,1.80309,1.00839,4,4,2.44652,8.06226,-2.38927,3.88909,2.12132,-64.7778,118.306,126.889,187.517,57.6774,-0.0499829,0.0912852,0.0979081,0.189193,0.010037,-21.8827,5.19136,17.6543,14.3904,-0.000469023,0.000111269,0.000378393,0.000308437,10815.5,-532926,-76358.7,6.63E+09,0.00643927,-1.46E-10,-9.74E-07,5.04E-08,0.19,8.5,3.4,0,4.8,4.8,4.8,4.8,4.5,2.6,8.1,
4770,73.7034,117.668,6.30601,9.00221,6.60262,2.6817,4.95941,3.93549,5.24342,4,61,0.763794,1,26.7279,0.968254,0.775862,-0.140528,1.26018,1.00519,7,6,3.34839,9.48683,3.00106,4.5,3.5,19.2623,238.918,372.361,375.086,236.193,0.00517664,0.064208,0.10007,0.164278,0.00139328,53.5633,-56.0943,-114.603,33.7748,0.000235981,-0.000247132,-0.000504902,0.0001488,88592.6,-1.76E+08,-3.98E+06,2.83E+12,0.0063985,-2.47E-10,-1.26E-06,6.50E-08,0.18,8.6,2.4,0,6.2,6.2,6.1,6.166666667,4.1,4,9,
4771,57.4544,85.9056,7.56451,7.03058,4.22158,3.89888,4.19342,2.55594,4.30789,2.5,34,0.746382,1,19.3137,1,0.8125,1.02912,1.64065,0.990355,4,4,2.33012,7.61577,1.02912,3.53553,2.12132,-41.5,124.5,80.5,149.471,55.5293,-0.0358997,0.107699,0.0696367,0.177336,0.00660388,0,0,0,0,0,0,0,0,8300,0,0,0,0.00621101,0,0,0,0.19,6.7,3,0,5.2,5.2,5.2,5.2,4.2,3.9,6.9,
4772,49.8542,80.5639,7.26241,5.75592,5.51952,3.83321,3.69005,3.1932,3.94819,3,37,0.902713,1,19.8995,0.973684,0.857143,1.0839,1.15559,1.00048,5,5,2.39078,6.7082,1.0839,3.18198,2.82843,-13.0811,119.027,101.243,125.952,94.318,-0.00955521,0.0869445,0.0739542,0.160899,0.000533957,-22.6209,-15.4346,27.9795,22.0628,-0.000446585,-0.000304713,0.000552377,0.000435568,11879.6,-2.90E+06,-186466,1.78E+10,0.00633861,-6.03E-10,-1.96E-06,9.99E-08,0.18,6.3,3.9,0,6.1,6.1,6,6.066666667,4.2,3.6,6.4,
4773,38.7645,72.7982,6.22961,7.50891,4.50854,2.64073,4.28244,2.57181,4.53113,2.5,35,0.631304,1,19.8995,1,0.787879,-1.47865,1.66515,0.988579,5,5,2.29409,8.06226,-1.47865,4,2,9.4,159.6,58.7429,160.469,57.8742,0.00767347,0.130286,0.0479534,0.178239,0.00701415,-16.44,-2.58857,6.12735,5.04,-0.00038344,-6.04E-05,0.000142912,0.000117551,9287,-121617,-33679.8,2.50E+09,0.00618875,-4.41E-11,-5.23E-07,2.59E-08,0.14,8.3,2.8,0,4.7,4.7,4.7,4.7,4.3,3.7,8.4,
4774,82.7566,120.132,6.79231,10.0626,5.64645,3.17996,5.29103,3.16868,5.42443,3.5,52,0.622108,1,25.5563,0.962963,0.72,0.487649,1.66979,1.0129,5,5,3.11158,9.84886,-2.65394,4.59619,2.82843,-96.6154,181.769,312.692,363.934,130.527,-0.0357305,0.0672223,0.115641,0.182863,0.00745102,-37.6509,95.2899,-42.8166,-28.9172,-0.000267772,0.000677699,-0.00030451,-0.000205658,47503.3,-1.01E+08,-2.20E+06,8.35E+11,0.00649696,-7.01E-10,-2.14E-06,1.11E-07,0.2,10,3.5,0,5.8,5.8,4.8,5.466666667,3.8,3.6,10.1,
4775,45.1146,87.5583,5.47661,7.01984,6.81077,1.95249,4.35313,3.58114,4.61636,3.5,48,0.807064,1,23.3137,1,0.782609,-0.755904,1.21557,1.02031,6,5,2.87111,8.06226,2.38569,3.5,3.5,36.6875,188.479,192.813,227.397,153.894,0.0159234,0.0818052,0.083686,0.165491,0.00101776,-81.5443,23.6901,93.1641,-60.046,-0.000737343,0.000214212,0.000842412,-0.000542951,34995.2,-2.50E+08,-2.96E+06,8.29E+11,0.00659239,-3.85E-09,-5.04E-06,2.66E-07,0.16,7.3,1.9,0,6,6,6,6,4,3.6,7.6,
4776,45.6586,75.3926,7.17971,6.36678,4.63116,3.5532,3.69455,2.86062,4.03553,2.5,33,0.793445,1,19.3137,0.942857,0.774194,1.44309,1.29152,1.00614,4,6,2.2028,7.07107,-1.6985,3.1305,2.45967,-5.69697,111.879,68.2424,112.61,67.5109,-0.00523138,0.102735,0.0626652,0.165401,0.00171508,3.21579,6.53627,-2.97704,-7.23783,8.95E-05,0.000181881,-8.28E-05,-0.000201403,7602.42,-12059.2,-9782.01,6.00E+08,0.00641057,-7.87E-12,-2.30E-07,1.19E-08,0.19,6.4,3.4,0,4.7,4.8,4.9,4.8,4.5,3.6,6.7,
4777,53.2838,88.9172,6.45441,6.60038,6.40073,2.8089,4.34346,3.16325,4.53113,3,43,0.763734,1,21.8995,0.977273,0.731707,-0.883952,1.3731,1.00381,5,5,2.67815,8.06226,-0.883952,3.5,3,46.6977,164.512,145.86,202.806,107.566,0.0252556,0.0889733,0.0788861,0.167859,0.00265314,39.6009,1.44727,-34.4197,35.9027,0.00049808,1.82E-05,-0.000432914,0.000451566,21815.1,-6.61E+06,-385362,6.77E+10,0.00638091,-3.06E-10,-1.42E-06,7.29E-08,0.18,7.2,2.8,0,5.9,6,6,5.966666667,4.1,4,7.4,
4778,80.6318,112.613,7.22201,8.77172,5.51797,3.59003,4.75241,3.37642,4.8566,3.5,50,0.746379,1,24.1421,0.980392,0.708333,0.845695,1.40753,1.00821,5,5,3.03884,8.60233,0.845695,4.24264,2.82843,-69.4,220.82,204,282.318,142.502,-0.02776,0.088328,0.0816,0.169928,0.00312774,64.528,-8.12,-61.2,-30.7584,0.000516224,-6.50E-05,-0.0004896,-0.000246067,40230.9,-5.71E+07,-1.52E+06,4.89E+11,0.00643695,-5.84E-10,-1.94E-06,1.00E-07,0.21,8.8,3.5,0,5.1,5.2,5.5,5.266666667,3.9,3.7,8.3,
4779,68.6616,105.208,7.84171,9.57144,4.7196,4.27051,5.11645,2.85807,5.10977,2.5,45,0.597606,1.01008,23.8995,0.957447,0.767442,-1.49049,1.79018,1.02089,4,8,2.745,9.21954,-1.49049,4.5,2.5,16.2,293.2,93.2,294.504,91.8963,0.008,0.14479,0.0460247,0.190815,0.0100106,-38.52,-49.8533,5.94667,152.613,-0.000422716,-0.000547087,6.53E-05,0.00167477,27063.8,-9.77E+07,-1.63E+06,3.52E+11,0.00659992,-2.87E-09,-4.35E-06,2.30E-07,0.22,9.8,3.5,0,5.9,5.9,5.9,5.9,4.2,3.4,9.7,
4780,33.8101,76.0234,5.44781,8.60075,4.40255,1.82029,4.81104,2.60515,5.02769,2.5,39,0.531942,1,21.8995,1,0.810811,1.5021,1.84674,1.00962,4,7,2.49074,9.05539,-1.63949,4.5,2,-10.9231,224.923,66.9231,225.675,66.1715,-0.00718151,0.147878,0.0439994,0.191878,0.0109971,-67.574,0.035503,19.8107,32.8047,-0.00113916,5.99E-07,0.000333968,0.000553022,14933.2,-2.40E+07,-599485,7.17E+10,0.00645499,-2.95E-09,-4.37E-06,2.26E-07,0.13,9.3,1.8,0,4.7,4.7,4.8,4.733333333,4.3,3.8,9.1,
4782,71.5906,103.793,7.47561,7.75753,5.26084,3.86332,4.59562,3.22229,4.6467,3,46,0.786191,1,23.3137,0.958333,0.818182,1.25516,1.4262,1.01135,5,6,2.80632,8.24621,-1.88644,4.02492,2.90689,-36.4348,230.978,131.304,242.876,119.406,-0.0172187,0.109158,0.0620531,0.171211,0.0034048,-33.1493,-32.6389,41.0473,62.0643,-0.000340566,-0.000335322,0.000421707,0.000637629,29001,-2.82E+07,-917224,2.15E+11,0.00647711,-6.64E-10,-2.10E-06,1.10E-07,0.25,7.8,3.9,0,5,5.3,5.3,5.2,4,3.5,7.9,
4783,44.869,81.4699,6.09451,7.00301,5.40183,2.42694,4.04324,3.05967,4.17701,3,39,0.82152,1,20.4853,0.975,0.837838,0.0679673,1.32146,0.996529,7,4,2.47644,7.28011,0.0679673,3.5,2.5,-4.61538,91.5897,159.077,159.391,91.2756,-0.00303444,0.0602168,0.104587,0.164804,0.00200555,-25.2071,1.67653,46.4379,1.99869,-0.000424941,2.83E-05,0.00078285,3.37E-05,14548.5,-2.95E+06,-207390,2.42E+10,0.00628869,-3.62E-10,-1.51E-06,7.61E-08,0.22,7.7,2.6,0,5.8,5.7,5.8,5.766666667,4.2,3.9,7.1,
4784,60.5574,97.5662,6.80581,8.06958,5.8069,3.12216,4.42217,3.5465,4.54775,3.5,49,0.877084,1,23.3137,0.98,0.787234,-0.920744,1.24691,1.00552,6,5,2.91938,8.06226,2.22085,3.5,3.5,41.1837,208.245,185.388,239.556,154.076,0.0171527,0.0867326,0.0772127,0.163945,0.00126749,-57.1595,-22.2982,39.2661,6.2499,-0.000485848,-0.000189532,0.000333757,5.31E-05,36910,-3.63E+07,-1.16E+06,3.43E+11,0.00640264,-4.55E-10,-1.71E-06,8.77E-08,0.24,8.3,3.4,0,6.3,6.2,6.1,6.2,4,2.7,7.8,
4785,53.05,96.5096,5.90931,9.71152,5.08086,2.26822,5.14411,3.08726,5.24342,2.5,48,0.633276,1.06233,25.3137,0.923077,0.702128,-1.45154,1.66624,1.03942,5,7,2.87129,9.48683,-1.45154,4.68537,2.87698,24,314.667,117.25,317.542,114.374,0.0104167,0.136574,0.0508898,0.187464,0.00777583,-50.5,-70.6667,9.9375,120.444,-0.000456633,-0.000638985,8.99E-05,0.00108909,36318.7,-2.38E+08,-2.97E+06,8.67E+11,0.00684171,-3.66E-09,-5.06E-06,2.78E-07,0.24,9.4,2.4,0,5.2,5.3,5.2,5.233333333,4.5,4.5,8.9,
4786,35.8868,74.671,5.40501,6.24138,6.13713,1.79854,3.97314,3.21053,4.22678,2.5,39,0.821163,1,21.3137,0.95122,0.710526,-0.758022,1.23753,1.02753,5,5,2.47644,7.2111,2.38357,3.53553,2.82843,26.6667,125.744,128.667,153.912,100.498,0.0175323,0.0826717,0.0845935,0.167265,0.00123322,-52.0171,5.57265,57.1111,-28.7114,-0.000876904,9.39E-05,0.000962779,-0.000484016,15467.9,-3.26E+07,-710192,8.79E+10,0.0066861,-4.00E-09,-5.18E-06,2.77E-07,0.19,7.8,2.3,0,6.4,6.5,6.4,6.433333333,4.75,4.75,7.7,
4787,49.6424,87.5704,6.34641,9.40384,4.0073,2.75737,5.36659,2.52068,5.52494,2.5,43,0.504291,1.05706,23.8995,0.977273,0.8,1.46909,2.12903,0.988319,4,7,2.70907,10.0499,-1.6725,5,2,-24.3721,307.116,70.7907,309.604,68.3034,-0.0131812,0.166099,0.0382859,0.204385,0.0170311,25.2396,-2.73878,-5.83126,4.23472,0.000317451,-3.44E-05,-7.33E-05,5.33E-05,21147,-399348,-92339,1.57E+10,0.0061855,-1.85E-11,-3.40E-07,1.68E-08,0.25,9.7,4.3,0,4.5,4.5,4.5,4.5,4.5,2.7,9.7,
4788,55.1592,93.8559,6.71081,9.01764,4.32816,3.0657,5.1335,2.53528,5.24342,2.5,41,0.554486,1.05494,23.3137,0.953488,0.769231,1.21817,2.02483,0.997254,4,6,2.59434,9.48683,1.21817,4.74342,2.21359,-66.1951,245.756,90.2439,270.117,65.8834,-0.0393784,0.146196,0.0536847,0.199881,0.0147611,7.40869,-10.395,3.17668,10.1511,0.000107495,-0.000150825,4.61E-05,0.000147286,17796.2,-42294.1,-28015,4.02E+09,0.00629784,-3.15E-12,-1.44E-07,7.31E-09,0.25,9.1,3.2,0,5,5.1,4.9,5,3.9,3.6,9.2,
4789,53.866,97.891,5.86791,8.2358,5.58534,2.26172,4.67542,3.45095,4.772,3.5,51,0.875692,1,23.8995,0.980769,0.833333,0.23134,1.35482,0.99389,7,5,2.98021,8.544,0.23134,4,3,-28.3137,158.51,272.039,278.709,151.84,-0.0108857,0.0609419,0.10459,0.165532,0.00237917,15.6248,-24.4629,-21.148,11.6686,0.000117788,-0.000184415,-0.000159426,8.80E-05,42319.2,-1.95E+06,-287466,9.74E+10,0.00625543,-1.64E-11,-3.20E-07,1.60E-08,0.24,8.1,2.3,0,5.5,5.5,5.5,5.5,4.5,4.1,8.4,
4790,62.4324,103.297,6.60681,8.60773,5.35148,3.00341,5.16808,3.06256,5.24342,2.5,49,0.677586,1.01263,24.9706,0.960784,0.851064,-1.06929,1.6875,1.01477,4,6,2.99766,9.48683,-1.06929,4.24264,2.82843,89.4898,278.122,163.959,327.186,114.896,0.0372719,0.115836,0.0682879,0.184124,0.00781761,48.5827,41.0042,-0.799667,-26.9513,0.000412946,0.00034853,-6.80E-06,-0.000229082,37592.3,-2.00E+07,-870263,2.62E+11,0.00652101,-2.50E-10,-1.28E-06,6.71E-08,0.24,8,4.3,0,4.5,4.5,4.6,4.533333333,4.3,3.2,7.9,
