,feature,importance_gain,importance_split,trn_score,run
87,WALLSMATERIAL_MODE,200.11564016342163,20,0.6902992315857893,9
88,EMERGENCYSTATE_MODE,28.38746976852418,7,0.6902992315857893,9
89,OBS_30_CNT_SOCIAL_CIRCLE,1799.6652194857597,181,0.6902992315857893,9
90,DEF_30_CNT_SOCIAL_CIRCLE,419.0889377593994,46,0.6902992315857893,9
91,OBS_60_CNT_SOCIAL_CIRCLE,1295.2977255880833,129,0.6902992315857893,9
92,DEF_60_CNT_SOCIAL_CIRCLE,277.1369502544403,28,0.6902992315857893,9
93,DAYS_LAST_PHONE_CHANGE,6224.29882016778,607,0.6902992315857893,9
94,FLAG_DOCUMENT_2,0.0,0,0.6902992315857893,9
95,FLAG_DOCUMENT_3,398.36664271354675,40,0.6902992315857893,9
96,FLAG_DOCUMENT_4,0.0,0,0.6902992315857893,9
97,FLAG_DOCUMENT_5,162.68895864486694,16,0.6902992315857893,9
98,FLAG_DOCUMENT_6,96.55996060371399,10,0.6902992315857893,9
99,FLAG_DOCUMENT_7,0.0,0,0.6902992315857893,9
100,FLAG_DOCUMENT_8,274.422730922699,28,0.6902992315857893,9
101,FLAG_DOCUMENT_9,91.51228094100952,6,0.6902992315857893,9
102,FLAG_DOCUMENT_10,0.0,0,0.6902992315857893,9
103,FLAG_DOCUMENT_11,83.91902017593384,9,0.6902992315857893,9
104,FLAG_DOCUMENT_12,0.0,0,0.6902992315857893,9
105,FLAG_DOCUMENT_13,82.27779960632324,8,0.6902992315857893,9
106,FLAG_DOCUMENT_14,55.86743974685669,6,0.6902992315857893,9
107,FLAG_DOCUMENT_15,101.78612232208252,8,0.6902992315857893,9
108,FLAG_DOCUMENT_16,285.70443773269653,27,0.6902992315857893,9
109,FLAG_DOCUMENT_17,0.0,0,0.6902992315857893,9
110,FLAG_DOCUMENT_18,21.554349899291992,3,0.6902992315857893,9
111,FLAG_DOCUMENT_19,0.0,0,0.6902992315857893,9
112,FLAG_DOCUMENT_20,84.08640003204346,8,0.6902992315857893,9
113,FLAG_DOCUMENT_21,0.0,0,0.6902992315857893,9
114,AMT_REQ_CREDIT_BUREAU_HOUR,153.68556821346283,16,0.6902992315857893,9
115,AMT_REQ_CREDIT_BUREAU_DAY,354.16913402080536,34,0.6902992315857893,9
116,AMT_REQ_CREDIT_BUREAU_WEEK,351.0198287665844,37,0.6902992315857893,9
117,AMT_REQ_CREDIT_BUREAU_MON,2142.075021624565,211,0.6902992315857893,9
118,AMT_REQ_CREDIT_BUREAU_QRT,849.9099214076996,86,0.6902992315857893,9
119,AMT_REQ_CREDIT_BUREAU_YEAR,3315.3870178461075,345,0.6902992315857893,9
0,NAME_CONTRACT_TYPE,197.47980165481567,33,0.692507974448165,10
1,CODE_GENDER,348.2947826087475,68,0.692507974448165,10
2,FLAG_OWN_CAR,210.00364184379578,44,0.692507974448165,10
3,FLAG_OWN_REALTY,439.71132868528366,55,0.692507974448165,10
4,CNT_CHILDREN,586.8761457502842,76,0.692507974448165,10
5,AMT_INCOME_TOTAL,5201.220574349165,561,0.692507974448165,10
6,AMT_CREDIT,6021.1111678779125,643,0.692507974448165,10
7,AMT_ANNUITY,7019.81722176075,691,0.692507974448165,10
8,AMT_GOODS_PRICE,4496.781147450209,430,0.692507974448165,10
9,NAME_TYPE_SUITE,282.9180817604065,31,0.692507974448165,10
10,NAME_INCOME_TYPE,99.05072975158691,12,0.692507974448165,10
11,NAME_EDUCATION_TYPE,219.87602043151855,23,0.692507974448165,10
12,NAME_FAMILY_STATUS,447.278706073761,49,0.692507974448165,10
13,NAME_HOUSING_TYPE,249.66268825531006,26,0.692507974448165,10
14,REGION_POPULATION_RELATIVE,5316.489873081446,500,0.692507974448165,10
15,DAYS_BIRTH,7747.6950279176235,768,0.692507974448165,10
16,DAYS_EMPLOYED,6814.911966025829,676,0.692507974448165,10
17,DAYS_REGISTRATION,6447.075884729624,639,0.692507974448165,10
18,DAYS_ID_PUBLISH,7349.456063598394,720,0.692507974448165,10
19,OWN_CAR_AGE,4128.742633134127,405,0.692507974448165,10
20,FLAG_MOBIL,0.0,0,0.692507974448165,10
21,FLAG_EMP_PHONE,10.124600410461426,1,0.692507974448165,10
22,FLAG_WORK_PHONE,154.95363020896912,15,0.692507974448165,10
23,FLAG_CONT_MOBILE,9.135510444641113,1,0.692507974448165,10
24,FLAG_PHONE,194.60778999328613,18,0.692507974448165,10
25,FLAG_EMAIL,312.87691044807434,35,0.692507974448165,10
26,OCCUPATION_TYPE,4352.631689071655,407,0.692507974448165,10
27,CNT_FAM_MEMBERS,1079.309774696827,113,0.692507974448165,10
28,REGION_RATING_CLIENT,339.5434603691101,33,0.692507974448165,10
29,REGION_RATING_CLIENT_W_CITY,456.78883254528046,48,0.692507974448165,10
30,WEEKDAY_APPR_PROCESS_START,954.8316812515259,98,0.692507974448165,10
31,HOUR_APPR_PROCESS_START,3354.6066240370274,331,0.692507974448165,10
32,REG_REGION_NOT_LIVE_REGION,113.17725014686584,13,0.692507974448165,10
33,REG_REGION_NOT_WORK_REGION,141.09664571285248,14,0.692507974448165,10
34,LIVE_REGION_NOT_WORK_REGION,92.59060037136078,13,0.692507974448165,10
35,REG_CITY_NOT_LIVE_CITY,151.17267084121704,15,0.692507974448165,10
36,REG_CITY_NOT_WORK_CITY,289.94884061813354,27,0.692507974448165,10
37,LIVE_CITY_NOT_WORK_CITY,184.8416230082512,19,0.692507974448165,10
38,ORGANIZATION_TYPE,11344.960478305817,852,0.692507974448165,10
39,EXT_SOURCE_1,6324.742214739323,638,0.692507974448165,10
40,EXT_SOURCE_2,8008.967371493578,782,0.692507974448165,10
41,EXT_SOURCE_3,10209.159971028566,963,0.692507974448165,10
42,APARTMENTS_AVG,3642.814570248127,344,0.692507974448165,10
43,BASEMENTAREA_AVG,4446.936034202576,387,0.692507974448165,10
44,YEARS_BEGINEXPLUATATION_AVG,3415.9429750442505,310,0.692507974448165,10
45,YEARS_BUILD_AVG,3023.9034373164177,278,0.692507974448165,10
46,COMMONAREA_AVG,3494.5201718211174,310,0.692507974448165,10
47,ELEVATORS_AVG,1591.061358332634,139,0.692507974448165,10
48,ENTRANCES_AVG,2200.0731746554375,206,0.692507974448165,10
49,FLOORSMAX_AVG,1462.2729464769363,126,0.692507974448165,10
50,FLOORSMIN_AVG,2248.205162227154,202,0.692507974448165,10
51,LANDAREA_AVG,4148.059545576572,392,0.692507974448165,10
52,LIVINGAPARTMENTS_AVG,3183.0924195051193,280,0.692507974448165,10
53,LIVINGAREA_AVG,3504.7452358603477,299,0.692507974448165,10
54,NONLIVINGAPARTMENTS_AVG,1996.768287062645,176,0.692507974448165,10
55,NONLIVINGAREA_AVG,3569.273110330105,319,0.692507974448165,10
56,APARTMENTS_MODE,3236.053894639015,271,0.692507974448165,10
57,BASEMENTAREA_MODE,3676.9604041576385,320,0.692507974448165,10
58,YEARS_BEGINEXPLUATATION_MODE,2837.048688173294,261,0.692507974448165,10
59,YEARS_BUILD_MODE,2228.8173127174377,197,0.692507974448165,10
60,COMMONAREA_MODE,3364.775084376335,295,0.692507974448165,10
61,ELEVATORS_MODE,828.7403087615967,75,0.692507974448165,10
62,ENTRANCES_MODE,1301.9623452425003,119,0.692507974448165,10
63,FLOORSMAX_MODE,769.329980134964,73,0.692507974448165,10
64,FLOORSMIN_MODE,1184.408840894699,103,0.692507974448165,10
65,LANDAREA_MODE,3165.753938496113,286,0.692507974448165,10
66,LIVINGAPARTMENTS_MODE,3329.0219746232033,289,0.692507974448165,10
67,LIVINGAREA_MODE,3184.1282762289047,277,0.692507974448165,10
68,NONLIVINGAPARTMENTS_MODE,1345.198277413845,123,0.692507974448165,10
69,NONLIVINGAREA_MODE,3321.7228372097015,303,0.692507974448165,10
70,APARTMENTS_MEDI,2357.828072786331,191,0.692507974448165,10
71,BASEMENTAREA_MEDI,2808.7762291431427,240,0.692507974448165,10
72,YEARS_BEGINEXPLUATATION_MEDI,1557.8065683841705,147,0.692507974448165,10
73,YEARS_BUILD_MEDI,1063.5334260463715,99,0.692507974448165,10
74,COMMONAREA_MEDI,1522.3082978725433,142,0.692507974448165,10
75,ELEVATORS_MEDI,623.438591003418,49,0.692507974448165,10
76,ENTRANCES_MEDI,554.5475301742554,55,0.692507974448165,10
77,FLOORSMAX_MEDI,456.96957898139954,47,0.692507974448165,10
78,FLOORSMIN_MEDI,1013.2774379253387,91,0.692507974448165,10
79,LANDAREA_MEDI,2391.839652776718,205,0.692507974448165,10
80,LIVINGAPARTMENTS_MEDI,1864.0717959403992,163,0.692507974448165,10
81,LIVINGAREA_MEDI,2468.4554609060287,225,0.692507974448165,10
82,NONLIVINGAPARTMENTS_MEDI,854.2930519580841,84,0.692507974448165,10
83,NONLIVINGAREA_MEDI,2865.4042024612427,260,0.692507974448165,10
84,FONDKAPREMONT_MODE,226.0611801147461,25,0.692507974448165,10
85,HOUSETYPE_MODE,170.59904146194458,16,0.692507974448165,10
86,TOTALAREA_MODE,3860.0393855571747,344,0.692507974448165,10
87,WALLSMATERIAL_MODE,487.155978679657,47,0.692507974448165,10
88,EMERGENCYSTATE_MODE,55.42358994483948,7,0.692507974448165,10
89,OBS_30_CNT_SOCIAL_CIRCLE,2541.705803692341,231,0.692507974448165,10
90,DEF_30_CNT_SOCIAL_CIRCLE,568.6696875095367,62,0.692507974448165,10
91,OBS_60_CNT_SOCIAL_CIRCLE,1812.4611856937408,181,0.692507974448165,10
92,DEF_60_CNT_SOCIAL_CIRCLE,535.7496096491814,54,0.692507974448165,10
93,DAYS_LAST_PHONE_CHANGE,5984.681928932667,583,0.692507974448165,10
94,FLAG_DOCUMENT_2,0.0,0,0.692507974448165,10
95,FLAG_DOCUMENT_3,367.5476641654968,31,0.692507974448165,10
96,FLAG_DOCUMENT_4,0.0,0,0.692507974448165,10
97,FLAG_DOCUMENT_5,225.93407011032104,22,0.692507974448165,10
98,FLAG_DOCUMENT_6,101.876309633255,12,0.692507974448165,10
99,FLAG_DOCUMENT_7,0.0,0,0.692507974448165,10
100,FLAG_DOCUMENT_8,160.09125137329102,19,0.692507974448165,10
101,FLAG_DOCUMENT_9,44.41384983062744,4,0.692507974448165,10
102,FLAG_DOCUMENT_10,0.0,0,0.692507974448165,10
103,FLAG_DOCUMENT_11,121.304771900177,12,0.692507974448165,10
104,FLAG_DOCUMENT_12,0.0,0,0.692507974448165,10
105,FLAG_DOCUMENT_13,79.64680910110474,9,0.692507974448165,10
106,FLAG_DOCUMENT_14,45.07448053359985,4,0.692507974448165,10
107,FLAG_DOCUMENT_15,41.14373064041138,4,0.692507974448165,10
108,FLAG_DOCUMENT_16,50.62312889099121,5,0.692507974448165,10
109,FLAG_DOCUMENT_17,21.05226993560791,2,0.692507974448165,10
110,FLAG_DOCUMENT_18,45.22486972808838,4,0.692507974448165,10
111,FLAG_DOCUMENT_19,10.901700019836426,1,0.692507974448165,10
112,FLAG_DOCUMENT_20,0.0,0,0.692507974448165,10
113,FLAG_DOCUMENT_21,0.0,0,0.692507974448165,10
114,AMT_REQ_CREDIT_BUREAU_HOUR,115.88052988052368,12,0.692507974448165,10
115,AMT_REQ_CREDIT_BUREAU_DAY,106.17792081832886,12,0.692507974448165,10
116,AMT_REQ_CREDIT_BUREAU_WEEK,225.3899266719818,21,0.692507974448165,10
117,AMT_REQ_CREDIT_BUREAU_MON,1268.8856699466705,126,0.692507974448165,10
118,AMT_REQ_CREDIT_BUREAU_QRT,1152.108844280243,121,0.692507974448165,10
119,AMT_REQ_CREDIT_BUREAU_YEAR,3140.943706512451,302,0.692507974448165,10
